id,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3896,John Edwards,IND,23,213.36,124.7378,Kent State,USA,,,,25,1.2,0.8,0.1,-26.6,0.075,0.1,0.165,0.401,0.041,2004-05
3897,Joel Przybilla,POR,25,215.9,115.66596,Minnesota,USA,2000,1,9,76,6.4,7.7,1,-4.9,0.117,0.246,0.125,0.596,0.063,2004-05
3898,Joe Smith,MIL,29,208.28,102.0582,Maryland,USA,1995,1,1,74,11,7.3,0.9,-2.6,0.089,0.188,0.157,0.564,0.047,2004-05
3899,Joe Johnson,PHX,24,200.66,104.32616,Arkansas,USA,2001,1,10,82,17.1,5.1,3.5,9.4,0.042,0.094,0.19,0.556,0.13,2004-05
3900,Jiri Welsch,CLE,25,200.66,94.347136,None,Czech Republic,2002,1,16,71,6.5,2.4,1.5,-2.4,0.023,0.127,0.178,0.518,0.12,2004-05
3901,Jim Jackson,PHX,34,198.12,99.79024,Ohio State,USA,1992,1,4,64,10.5,4.2,2.9,0.6,0.019,0.125,0.164,0.553,0.147,2004-05
3902,Jerry Stackhouse,DAL,30,198.12,98.883056,North Carolina,USA,1995,1,3,56,14.9,3.3,2.3,4.1,0.027,0.097,0.25,0.525,0.137,2004-05
3903,Jerome Williams,NYK,32,205.74,93.439952,Georgetown,USA,1996,1,26,79,4.5,3.6,0.5,0.5,0.114,0.17,0.144,0.563,0.055,2004-05
3904,Jerome Moiso,CLE,27,208.28,117.93392,UCLA,France,2000,1,11,20,1.4,1.9,0.1,-18.5,0.093,0.262,0.114,0.59,0.014,2004-05
3905,Jerome James,SEA,29,215.9,123.377024,Florida A&M,USA,1998,2,36,80,4.9,3,0.2,-2.4,0.075,0.147,0.163,0.533,0.024,2004-05
3906,Jermaine O'Neal,IND,26,210.82,109.769264,None,USA,1996,1,17,44,24.3,8.8,1.9,0.3,0.066,0.225,0.36,0.52,0.124,2004-05
3907,Jermaine Jackson,NYK,29,195.58,92.532768,Detroit Mercy,USA,,,,21,2,1.1,1.1,-9.1,0.016,0.116,0.105,0.542,0.186,2004-05
3908,Jelani McCoy,ATL,27,208.28,111.13004,UCLA,USA,1998,2,33,10,1.5,2.1,0,1.8,0.103,0.165,0.114,0.493,0,2004-05
3909,Jeff McInnis,CLE,30,193.04,81.192968,North Carolina,USA,1996,2,37,76,12.8,2.1,5.1,-0.3,0.014,0.057,0.187,0.495,0.237,2004-05
3910,Jeff Foster,IND,28,210.82,109.769264,Texas State,USA,1999,1,21,61,7,9,0.7,7.7,0.151,0.246,0.132,0.551,0.047,2004-05
3911,Jason Williams,MEM,29,185.42,86.18248,Florida,USA,1998,1,7,71,10.1,1.7,5.6,1.7,0.011,0.061,0.195,0.522,0.339,2004-05
3912,Jason Terry,DAL,27,187.96,81.64656,Arizona,USA,1999,1,10,80,12.4,2.4,5.4,9.8,0.018,0.067,0.181,0.606,0.279,2004-05
3913,Jason Kidd,NJN,32,193.04,95.25432,California,USA,1994,1,2,66,14.4,7.4,8.3,4.5,0.045,0.193,0.209,0.506,0.368,2004-05
3914,Ibrahim Kutluay,SEA,31,198.12,90.7184,None,USA,,,,5,0,0.2,0,-88.4,0,0.077,0.158,0,0,2004-05
3915,Josh Howard,DAL,25,200.66,95.25432,Wake Forest,USA,2003,1,29,76,12.6,6.4,1.4,9.2,0.079,0.139,0.185,0.535,0.069,2004-05
3916,Horace Jenkins,DET,30,185.42,81.64656,William Paterson,USA,,,,15,2.8,0.6,0.6,-4.7,0.032,0.062,0.269,0.414,0.214,2004-05
3917,Eddy Curry,CHI,22,210.82,129.27372,None,USA,2001,1,4,63,16.1,5.4,0.6,-2.4,0.077,0.132,0.26,0.583,0.041,2004-05
3918,Eddie Jones,MIA,33,198.12,90.7184,Temple,USA,1994,1,10,80,12.7,5.1,2.7,9.9,0.016,0.144,0.166,0.556,0.112,2004-05
3919,Eddie House,SAC,27,185.42,79.3786,Arizona State,USA,2000,2,37,68,5.8,1.2,1.4,-2.9,0.02,0.095,0.211,0.525,0.18,2004-05
3920,Eddie Griffin,MIN,23,208.28,108.86208,Seton Hall,USA,2001,1,7,70,7.5,6.5,0.8,4.3,0.103,0.228,0.19,0.474,0.057,2004-05
3921,Eddie Gill,IND,26,182.88,86.18248,Weber State,USA,,,,73,3.7,1.5,1.1,-4.3,0.02,0.117,0.164,0.484,0.161,2004-05
3922,Earl Watson,MEM,26,185.42,86.18248,UCLA,USA,2001,2,39,80,7.7,2.1,4.5,5.2,0.024,0.086,0.205,0.5,0.353,2004-05
3923,Earl Boykins,DEN,29,165.1,60.327736,Eastern Michigan,USA,,,,82,12.3,1.7,4.5,1.9,0.019,0.057,0.22,0.529,0.293,2004-05
3924,Dwyane Wade,MIA,23,193.04,96.161504,Marquette,USA,2003,1,5,77,24.1,5.2,6.8,8,0.045,0.109,0.306,0.561,0.303,2004-05
3925,Dwight Howard,ORL,19,210.82,113.398,None,USA,2004,1,1,82,12,10,0.9,-2,0.124,0.222,0.168,0.571,0.043,2004-05
3926,Drew Gooden,CLE,23,208.28,109.769264,Kansas,USA,2002,1,4,82,14.4,9.2,1.6,2,0.097,0.262,0.218,0.548,0.088,2004-05
3927,Dorell Wright,MIA,19,200.66,95.25432,None,USA,2004,1,19,3,2.3,0.3,1,-7.1,0,0.038,0.237,0.306,0.176,2004-05
3928,Donyell Marshall,TOR,32,205.74,104.32616,Connecticut,USA,1994,1,4,65,11.5,6.6,1.2,1.7,0.064,0.224,0.188,0.591,0.083,2004-05
3929,Donta Smith,ATL,21,200.66,97.52228,Southeastern Illinois,USA,2004,2,34,38,3.3,1.4,1,-6.1,0.046,0.093,0.162,0.473,0.141,2004-05
3930,Donnell Harvey,NJN,24,203.2,99.79024,Florida,USA,2000,1,22,3,2.7,2.3,0.3,21.4,0.2,0.455,0.149,1.064,0.125,2004-05
3931,Dirk Nowitzki,DAL,27,213.36,111.13004,None,Germany,1998,1,9,78,26.1,9.7,3.1,9.7,0.037,0.236,0.286,0.578,0.138,2004-05
3932,Dion Glover,SAS,26,195.58,102.0582,Georgia Tech,USA,1999,1,20,7,3.6,1.6,0.6,-2.1,0.039,0.157,0.183,0.473,0.111,2004-05
3933,Dikembe Mutombo,HOU,39,218.44,120.20188,Georgetown,Congo,1991,1,4,80,4,5.3,0.1,10,0.147,0.251,0.13,0.575,0.014,2004-05
3934,Devin Harris,DAL,22,190.5,83.91452,Wisconsin,USA,2004,1,5,76,5.7,1.3,2.2,-0.6,0.027,0.072,0.186,0.53,0.229,2004-05
3935,Devin Brown,SAS,26,195.58,99.79024,Texas-San Antonio,USA,,,,67,7.4,2.6,1.4,2.9,0.034,0.137,0.194,0.53,0.127,2004-05
3936,Devean George,LAL,27,203.2,108.86208,Augsburg,USA,1999,1,23,15,7.3,3.5,0.9,-12.9,0.045,0.169,0.179,0.488,0.078,2004-05
3937,Desmond Mason,MIL,27,195.58,100.697424,Oklahoma State,USA,2000,1,17,80,17.2,3.9,2.7,-4.3,0.034,0.093,0.231,0.526,0.127,2004-05
3938,Derrick Coleman,DET,38,208.28,122.46984,Syracuse,USA,1990,1,1,5,1.8,3,0,-26.8,0.073,0.3,0.16,0.294,0,2004-05
3939,Derek Fisher,GSW,30,185.42,90.7184,Arkansas-Little Rock,USA,1996,1,24,74,11.9,2.9,4.1,-1.9,0.017,0.09,0.193,0.519,0.222,2004-05
3940,Derek Anderson,POR,30,195.58,88.45044,Kentucky,USA,1997,1,13,47,9.2,2.7,3,-5.5,0.023,0.094,0.185,0.503,0.194,2004-05
3941,Howard Eisley,UTA,32,187.96,83.91452,Boston College,USA,1994,2,30,74,5.6,1.2,3.4,-8.3,0.013,0.068,0.18,0.47,0.299,2004-05
3942,Eduardo Najera,DEN,28,203.2,106.59412,Oklahoma,Mexico,2000,2,38,68,5.2,3.6,1,2.8,0.092,0.14,0.158,0.489,0.084,2004-05
3943,Elden Campbell,DET,36,213.36,126.552168,Clemson,USA,1990,1,27,40,3,2.3,0.5,-0.6,0.092,0.2,0.218,0.408,0.089,2004-05
3944,Doug Christie,ORL,35,198.12,92.98636,Pepperdine,USA,1992,1,17,52,6.6,3.4,3.8,2.6,0.029,0.096,0.138,0.471,0.192,2004-05
3945,Emeka Okafor,CHA,22,208.28,114.305184,Connecticut,USA,2004,1,2,73,15.1,10.9,0.9,-7.3,0.114,0.241,0.217,0.479,0.042,2004-05
3946,Ha Ha,POR,19,220.98,138.34556,Yonsei (KOR),South Korea,2004,2,46,19,1.4,0.9,0.1,-2.7,0.069,0.121,0.175,0.467,0.03,2004-05
3947,Elton Brand,LAC,26,203.2,123.377024,Duke,USA,1999,1,1,81,20,9.5,2.6,2,0.121,0.184,0.251,0.554,0.128,2004-05
3948,Greg Ostertag,SAC,32,218.44,127.00576,Kansas,USA,1995,1,28,56,1.6,3,0.7,4.7,0.104,0.209,0.098,0.432,0.094,2004-05
3949,Greg Buckner,DEN,28,193.04,95.25432,Clemson,USA,1998,2,53,70,6.2,3,1.9,1.8,0.051,0.108,0.114,0.638,0.127,2004-05
3950,Grant Hill,ORL,32,203.2,102.0582,Duke,USA,1994,1,3,67,19.7,4.7,3.3,-0.4,0.038,0.113,0.247,0.565,0.165,2004-05
3951,Gordan Giricek,UTA,28,195.58,95.25432,None,Croatia,1999,2,40,81,8.8,2.2,1.7,-3.9,0.018,0.121,0.217,0.516,0.15,2004-05
3952,Glenn Robinson,SAS,32,200.66,108.86208,Purdue,USA,1994,1,1,9,10,2.7,0.9,-8.5,0.028,0.135,0.269,0.517,0.105,2004-05
3953,Gilbert Arenas,WAS,23,190.5,86.636072,Arizona,USA,2001,2,30,80,25.5,4.7,5.1,1.5,0.027,0.104,0.271,0.565,0.224,2004-05
3954,George Lynch,NOH,34,203.2,106.59412,North Carolina,USA,1993,1,12,44,3.7,4,2,-6.6,0.068,0.162,0.131,0.412,0.16,2004-05
3955,Geno Carlisle,POR,28,190.5,90.7184,California,USA,,,,6,1.3,0.2,0.2,-27.7,0.071,0,0.185,0.709,0.111,2004-05
3956,Gary Payton,BOS,36,193.04,81.64656,Oregon State,USA,1990,1,2,77,11.3,3.1,6.1,1.6,0.022,0.085,0.17,0.537,0.279,2004-05
3957,Fred Jones,IND,26,187.96,98.883056,Oregon,USA,2002,1,14,77,10.6,3.1,2.5,-3.8,0.018,0.112,0.18,0.551,0.166,2004-05
3958,Gerald Wallace,CHA,22,200.66,97.52228,Alabama,USA,2001,1,25,70,11.1,5.5,2,-5.1,0.06,0.151,0.19,0.51,0.102,2004-05
3959,Frank Williams,CHI,25,190.5,96.161504,Illinois,USA,2002,1,25,9,0.7,0.7,1.2,-14.7,0.026,0.06,0.151,0.15,0.289,2004-05
3960,Eric Piatkowski,CHI,34,200.66,97.52228,Nebraska,USA,1994,1,15,68,4.8,1.2,0.8,-0.4,0.019,0.083,0.167,0.573,0.099,2004-05
3961,Eric Snow,CLE,32,190.5,92.98636,Michigan State,USA,1995,2,43,81,4,1.9,3.9,3.8,0.024,0.078,0.112,0.445,0.258,2004-05
3962,Fred Hoiberg,MIN,32,195.58,95.25432,Iowa State,USA,1995,2,52,76,5.8,2.4,1.1,7.3,0.032,0.129,0.131,0.664,0.102,2004-05
3963,Erick Dampier,DAL,29,210.82,120.20188,Mississippi State,USA,1996,1,10,59,9.2,8.5,0.9,9.1,0.135,0.213,0.16,0.58,0.048,2004-05
3964,Erick Strickland,MIL,31,190.5,98.883056,Nebraska,USA,,,,62,4.9,1.7,1.9,-2.8,0.013,0.11,0.184,0.453,0.193,2004-05
3965,Erik Daniels,SAC,23,203.2,97.068688,Kentucky,USA,,,,21,0.6,0.9,0.2,-23.2,0.09,0.162,0.141,0.361,0.118,2004-05
3966,Eric Williams,TOR,32,203.2,99.79024,Providence,USA,1995,1,14,55,7.7,3.1,1.7,-3.4,0.04,0.113,0.163,0.529,0.12,2004-05
3967,Etan Thomas,WAS,27,208.28,117.93392,Syracuse,USA,2000,1,12,47,7.1,5.2,0.4,-5.2,0.095,0.204,0.166,0.521,0.034,2004-05
3968,Flip Murray,SEA,25,190.5,89.357624,Shaw,USA,2002,2,41,49,7,2,1.3,-8.5,0.02,0.114,0.244,0.433,0.139,2004-05
3969,Francisco Elson,DEN,29,213.36,106.59412,California,Netherlands,1999,2,41,67,3.7,3,0.5,1.1,0.073,0.185,0.138,0.494,0.055,2004-05
3970,Hedo Turkoglu,ORL,26,208.28,99.79024,None,Turkey,2000,1,16,67,14,3.5,2.3,-1.8,0.039,0.108,0.246,0.532,0.153,2004-05
3971,Ervin Johnson,MIN,37,210.82,111.13004,New Orleans,USA,1993,1,23,46,1.6,2.5,0.1,-8.7,0.117,0.194,0.098,0.562,0.022,2004-05
3972,Matt Carroll,CHA,25,198.12,96.161504,Notre Dame,USA,,,,78,7.6,2,0.4,-2.9,0.029,0.12,0.206,0.54,0.048,2005-06
3973,Michael Bradley,PHI,27,208.28,111.13004,Villanova,USA,2001,1,17,46,1.5,2.3,0.4,-8.1,0.124,0.209,0.126,0.417,0.085,2005-06
3974,Metta World Peace,SAC,26,200.66,117.93392,St. John's (NY),USA,1999,1,16,56,17.6,5.1,3.6,8.2,0.04,0.113,0.236,0.491,0.157,2005-06
3975,Melvin Sanders,SAS,25,195.58,95.25432,Oklahoma State,USA,,,,16,2.6,1.4,0.2,-2.8,0.044,0.211,0.191,0.548,0.048,2005-06
3976,Melvin Ely,CHA,28,208.28,118.387512,Fresno State,USA,2002,1,12,57,9.8,4.9,1.3,-3.6,0.077,0.167,0.205,0.55,0.1,2005-06
3977,Mehmet Okur,UTA,27,210.82,112.944408,None,Turkey,2001,2,37,82,18,9.1,2.4,-2.7,0.088,0.221,0.236,0.554,0.126,2005-06
3978,Maurice Taylor,NYK,29,205.74,120.20188,Michigan,USA,1997,1,14,67,6.3,3.4,0.8,-6.1,0.067,0.163,0.202,0.496,0.078,2005-06
3979,Maurice Evans,DET,27,195.58,99.79024,Texas,USA,,,,80,5,2,0.8,2.6,0.076,0.092,0.166,0.545,0.088,2005-06
3980,Matt Walsh,MIA,23,198.12,99.79024,Florida,USA,,,,2,1,0,0,-140.5,0,0,0.324,0.532,0,2005-06
3981,Matt Harpring,UTA,30,200.66,104.779752,Georgia Tech,USA,1998,1,15,71,12.5,5.2,1.4,-3.6,0.098,0.13,0.218,0.542,0.095,2005-06
3982,Matt Bonner,TOR,26,208.28,108.86208,Florida,USA,2003,2,45,78,7.5,3.6,0.7,-3.8,0.06,0.153,0.146,0.582,0.053,2005-06
3983,Marcus Camby,DEN,32,210.82,104.32616,Massachusetts,USA,1996,1,2,56,12.8,11.9,2.1,2.1,0.083,0.314,0.191,0.499,0.099,2005-06
3984,Mateen Cleaves,SEA,28,187.96,95.25432,Michigan State,USA,2000,1,14,27,2.7,0.5,1.6,-10,0.009,0.063,0.186,0.448,0.318,2005-06
3985,Marvin Williams,ATL,20,205.74,104.32616,North Carolina,USA,2005,1,2,79,8.5,4.8,0.8,-2,0.073,0.161,0.166,0.523,0.052,2005-06
3986,Martynas Andriuskevicius,CLE,20,218.44,108.86208,None,Lithuania,2005,2,44,6,0,0.7,0,37.1,0.125,0.375,0.042,0,0,2005-06
3987,Martell Webster,POR,19,200.66,95.25432,None,USA,2005,1,6,61,6.6,2.1,0.6,-14.6,0.029,0.12,0.183,0.533,0.055,2005-06
3988,Marquis Daniels,DAL,25,198.12,90.7184,Auburn,USA,,,,62,10.2,3.6,2.8,5.8,0.055,0.094,0.184,0.535,0.162,2005-06
3989,Marko Jaric,MIN,27,200.66,98.429464,None,Serbia,2000,2,30,75,7.8,3.1,3.9,0.8,0.035,0.096,0.172,0.468,0.223,2005-06
3990,Mark Madsen,MIN,30,205.74,107.047712,Stanford,USA,2000,1,29,62,1.2,2.3,0.2,-2.5,0.084,0.162,0.077,0.427,0.025,2005-06
3991,Mark Blount,MIN,30,213.36,113.398,Pittsburgh,USA,1997,2,54,81,11.3,4.5,1.2,-3.6,0.056,0.142,0.213,0.549,0.076,2005-06
3992,Mario Kasun,ORL,26,215.9,117.93392,None,Croatia,2002,2,40,28,2.9,2.1,0.1,-4.3,0.138,0.213,0.199,0.506,0.024,2005-06
3993,Marcus Fizer,NOK,27,203.2,117.93392,Iowa State,USA,2000,1,4,3,6.7,2.3,0.3,-19.4,0.032,0.214,0.243,0.559,0.05,2005-06
3994,Marcus Banks,MIN,24,187.96,90.7184,Nevada-Las Vegas,USA,2003,1,13,58,10,2.3,3.8,-4.3,0.019,0.088,0.202,0.543,0.251,2005-06
3995,Michael Doleac,MIA,29,210.82,118.841104,Utah,USA,1998,1,12,31,3.2,2.7,0.3,-10.6,0.076,0.196,0.146,0.484,0.039,2005-06
3996,Matt Barnes,PHI,26,200.66,102.0582,UCLA,USA,2002,2,45,56,3.1,2.2,0.5,0.7,0.089,0.134,0.135,0.545,0.075,2005-06
3997,Michael Finley,SAS,33,200.66,102.0582,Wisconsin,USA,1995,1,21,77,10.1,3.2,1.5,6.3,0.018,0.122,0.19,0.523,0.096,2005-06
3998,Othella Harrington,CHI,32,205.74,106.59412,Georgetown,USA,1996,2,30,72,4.8,2.1,0.5,1.2,0.075,0.143,0.214,0.53,0.079,2005-06
3999,Michael Redd,MIL,26,198.12,97.52228,Ohio State,USA,2000,2,43,80,25.4,4.3,2.9,0.3,0.029,0.101,0.281,0.574,0.133,2005-06
4000,P.J. Brown,NOK,36,210.82,108.408488,Louisiana Tech,USA,1992,2,29,75,9,7.3,1.2,-4,0.088,0.185,0.147,0.515,0.062,2005-06
4001,Marc Jackson,NOK,31,208.28,114.758776,Temple,USA,1997,2,37,64,6.5,3.4,0.7,-7.4,0.101,0.163,0.213,0.512,0.078,2005-06
4002,Orien Greene,BOS,24,193.04,94.347136,Louisiana-Lafayette,USA,2005,2,53,80,3.2,1.8,1.6,-4.3,0.036,0.106,0.145,0.449,0.178,2005-06
4003,Noel Felix,SEA,24,205.74,102.0582,Fresno State,USA,,,,12,1.5,1.1,0.2,-4.5,0.043,0.152,0.202,0.316,0.043,2005-06
4004,Nikoloz Tskitishvili,PHX,23,213.36,102.0582,None,Georgia,2002,1,5,17,2.1,1.3,0.2,-13.3,0.087,0.131,0.219,0.417,0.057,2005-06
4005,Nick Van Exel,SAS,34,185.42,86.18248,Cincinnati,USA,1993,2,37,65,5.5,1.4,1.9,0.1,0.007,0.099,0.205,0.492,0.22,2005-06
4006,Nick Collison,SEA,25,205.74,115.66596,Kansas,USA,2003,1,12,66,7.5,5.6,1.1,0.1,0.119,0.191,0.16,0.556,0.079,2005-06
4007,Nene,DEN,23,210.82,121.562656,None,Brazil,2002,1,7,1,0,0,0,-96.1,0,0,0.5,0,0,2005-06
4008,Nenad Krstic,NJN,22,213.36,108.86208,None,Serbia and Montenegro,2002,1,24,80,13.5,6.4,1.1,5.3,0.086,0.16,0.215,0.541,0.063,2005-06
4009,Nazr Mohammed,SAS,28,208.28,113.398,Kentucky,USA,1998,1,29,80,6.2,5.2,0.5,6.5,0.142,0.219,0.181,0.56,0.047,2005-06
4010,Nate Robinson,NYK,22,175.26,81.64656,Washington,USA,2005,1,21,72,9.3,2.3,2,-3.3,0.045,0.087,0.227,0.512,0.17,2005-06
4011,Morris Peterson,TOR,28,200.66,99.79024,Michigan State,USA,2000,1,21,82,16.8,4.6,2.3,-3.3,0.024,0.132,0.199,0.561,0.1,2005-06
4012,Moochie Norris,NOK,32,185.42,83.91452,West Florida,USA,1996,2,33,45,2.8,1.2,1.1,-8,0.033,0.119,0.184,0.479,0.215,2005-06
4013,Monta Ellis,GSW,20,190.5,80.285784,None,USA,2005,2,40,49,6.8,2.1,1.6,-0.1,0.027,0.106,0.196,0.486,0.152,2005-06
4014,Mo Williams,MIL,23,185.42,83.91452,Alabama,USA,2003,2,47,58,12.1,2.5,4,-5,0.022,0.091,0.229,0.518,0.259,2005-06
4015,Milt Palacio,UTA,28,193.04,95.25432,Colorado State,Belize,,,,71,6.2,1.9,2.7,-4.7,0.015,0.102,0.195,0.47,0.257,2005-06
4016,Mikki Moore,SEA,30,213.36,101.151016,Nebraska,USA,,,,47,3.3,2.8,0.6,-2.8,0.091,0.176,0.147,0.509,0.069,2005-06
4017,Mike Wilks,SEA,27,177.8,81.64656,Rice,USA,,,,47,1.8,0.8,0.7,1.3,0.03,0.1,0.175,0.398,0.158,2005-06
4018,Mike Miller,MEM,26,203.2,98.883056,Florida,USA,2000,1,5,74,13.7,5.4,2.7,1.5,0.023,0.19,0.213,0.595,0.171,2005-06
4019,Mike James,TOR,31,187.96,86.18248,Duquesne,USA,,,,79,20.3,3.3,5.8,-2.3,0.018,0.095,0.25,0.583,0.276,2005-06
4020,Mike Dunleavy,GSW,25,205.74,104.32616,Duke,USA,2002,1,3,81,11.5,4.9,2.9,-0.9,0.033,0.14,0.18,0.503,0.147,2005-06
4021,Mike Bibby,SAC,28,187.96,86.18248,Arizona,USA,1998,1,2,82,21.1,2.9,5.4,2,0.011,0.077,0.252,0.554,0.244,2005-06
4022,Mickael Pietrus,GSW,24,198.12,97.52228,None,France,2003,1,11,52,9.3,3.1,0.8,-6.5,0.052,0.102,0.209,0.5,0.066,2005-06
4023,Michael Sweetney,CHI,23,203.2,122.46984,Georgetown,USA,2003,1,9,66,8.1,5.3,0.9,-1.5,0.116,0.217,0.236,0.499,0.084,2005-06
4024,Michael Ruffin,WAS,29,203.2,112.490816,Tulsa,USA,1999,2,32,76,1.4,3.6,0.4,-1,0.139,0.189,0.066,0.479,0.042,2005-06
4025,Michael Olowokandi,BOS,31,213.36,122.46984,Pacific,Nigeria,1998,1,1,48,5,4.6,0.5,-4.9,0.069,0.229,0.172,0.456,0.044,2005-06
4026,Jonathan Bender,IND,25,213.36,99.336648,None,USA,1999,1,5,2,5,2,1,-11.8,0,0.267,0.148,0.85,0.167,2005-06
4027,Kurt Thomas,PHX,33,205.74,106.59412,Texas Christian,USA,1995,1,10,53,8.6,7.8,1.1,9.5,0.083,0.239,0.157,0.527,0.057,2005-06
4028,Malik Rose,NYK,31,200.66,115.66596,Drexel,USA,1996,2,44,72,4.4,3.6,0.9,-12.9,0.088,0.204,0.17,0.466,0.099,2005-06
4029,Keyon Dooling,ORL,26,190.5,88.45044,Missouri,USA,2000,1,10,50,9.4,1.6,2.2,2.6,0.013,0.067,0.227,0.513,0.166,2005-06
4030,Kevin Ollie,PHI,33,187.96,88.45044,Connecticut,USA,,,,70,2.7,1.4,1.4,-7.9,0.014,0.097,0.099,0.491,0.154,2005-06
4031,Kevin Martin,SAC,23,200.66,83.91452,Western Carolina,USA,2004,1,26,72,10.8,3.6,1.3,0.8,0.036,0.122,0.172,0.604,0.085,2005-06
4032,Kevin Garnett,MIN,30,210.82,99.79024,None,USA,1995,1,5,76,21.8,12.7,4.1,0.8,0.092,0.296,0.256,0.589,0.194,2005-06
4033,Kevin Burleson,CHA,27,190.5,92.98636,Minnesota,USA,,,,39,1.8,0.7,1.2,-0.9,0.013,0.081,0.159,0.367,0.242,2005-06
4034,Kenyon Martin,DEN,28,205.74,108.86208,Cincinnati,USA,2000,1,1,56,12.9,6.3,1.4,2.7,0.072,0.196,0.219,0.533,0.086,2005-06
4035,Kenny Thomas,SAC,28,200.66,111.13004,New Mexico,USA,1999,1,22,82,9.1,7.5,2,-0.9,0.101,0.215,0.165,0.539,0.122,2005-06
4036,Kendrick Perkins,BOS,21,208.28,127.00576,None,USA,2003,1,27,68,5.2,5.9,1,-1.8,0.132,0.24,0.149,0.548,0.081,2005-06
4037,Kelvin Cato,DET,31,210.82,124.7378,Iowa State,USA,1997,1,15,27,3.6,2.6,0.1,-8.5,0.071,0.18,0.166,0.493,0.022,2005-06
4038,Keith Van Horn,DAL,30,208.28,111.13004,Utah,USA,1997,1,2,53,8.9,3.6,0.7,3.8,0.059,0.148,0.214,0.54,0.06,2005-06
4039,Keith McLeod,UTA,26,187.96,86.18248,Bowling Green,USA,,,,66,5.6,1.2,2.3,-6.3,0.011,0.072,0.182,0.464,0.219,2005-06
4040,Keith Bogans,HOU,26,195.58,97.52228,Kentucky,USA,2003,2,43,72,8.6,3.5,1.8,-5.5,0.034,0.123,0.174,0.497,0.117,2005-06
4041,Kareem Rush,CHA,25,198.12,97.52228,Missouri,USA,2002,1,20,47,10.1,2.2,1.1,-7.8,0.017,0.094,0.225,0.471,0.079,2005-06
4042,Juwan Howard,HOU,33,205.74,104.32616,Michigan,USA,1994,1,5,80,11.8,6.7,1.4,-5.6,0.077,0.167,0.201,0.499,0.084,2005-06
4043,Justin Reed,MIN,24,203.2,108.86208,Mississippi,USA,2004,2,40,72,4.5,1.7,0.6,-6.4,0.064,0.084,0.188,0.467,0.072,2005-06
4044,Jumaine Jones,CHA,27,203.2,98.883056,Georgia,USA,1999,1,27,76,10.5,4.9,0.8,-6.1,0.054,0.162,0.183,0.506,0.05,2005-06
4045,Julius Hodge,DEN,22,200.66,95.25432,North Carolina State,USA,2005,1,20,14,0.9,0.5,0.4,-0.9,0.167,0.054,0.334,0.393,0.333,2005-06
4046,Juan Dixon,POR,27,190.5,74.389088,Maryland,USA,2002,1,17,76,12.3,2.3,2,-11,0.018,0.093,0.249,0.516,0.144,2005-06
4047,Josh Smith,ATL,20,205.74,102.0582,None,USA,2004,1,17,80,11.3,6.6,2.4,-5.1,0.08,0.166,0.19,0.5,0.124,2005-06
4048,Josh Powell,DAL,23,205.74,102.0582,North Carolina State,USA,,,,37,3,2.2,0.2,1.5,0.09,0.151,0.137,0.546,0.034,2005-06
4049,Josh Howard,DAL,26,200.66,95.25432,Wake Forest,USA,2003,1,29,59,15.6,6.3,1.9,8.9,0.079,0.154,0.227,0.536,0.1,2005-06
4050,Josh Davis,PHX,25,203.2,109.769264,Wyoming,USA,,,,6,1,0.7,0.2,-44.7,0.136,0.059,0.211,0.361,0.125,2005-06
4051,Josh Childress,ATL,23,203.2,95.25432,Stanford,USA,2004,1,6,74,10,5.2,1.8,-3.4,0.071,0.138,0.14,0.626,0.095,2005-06
4052,Pape Sow,TOR,24,208.28,113.398,Cal State-Fullerton,Senegal,2004,2,47,42,3.5,3.5,0.2,-10.6,0.103,0.211,0.138,0.496,0.022,2005-06
4053,Jose Calderon,TOR,24,190.5,95.25432,None,Spain,,,,64,5.5,2.2,4.5,-3.2,0.024,0.09,0.141,0.495,0.301,2005-06
4054,Kirk Hinrich,CHI,25,190.5,86.18248,Kansas,USA,2003,1,7,81,15.9,3.6,6.3,0.5,0.011,0.1,0.215,0.528,0.289,2005-06
4055,Manu Ginobili,SAS,28,198.12,92.98636,None,Argentina,1999,2,57,65,15.1,3.5,3.6,12.1,0.028,0.122,0.245,0.593,0.215,2005-06
4056,Kirk Snyder,NOK,23,198.12,102.0582,Nevada,USA,2004,1,16,68,8,2.4,1.5,1,0.05,0.098,0.209,0.537,0.13,2005-06
4057,Kris Humphries,UTA,21,205.74,106.59412,Minnesota,USA,2004,1,14,62,3,2.5,0.5,-10.5,0.102,0.197,0.192,0.406,0.09,2005-06
4058,Malik Allen,CHI,28,208.28,115.66596,Villanova,USA,,,,54,4.9,2.6,0.4,2.3,0.068,0.151,0.186,0.504,0.047,2005-06
4059,Maciej Lampe,HOU,21,210.82,124.7378,None,Poland,2003,2,30,6,0.7,1.5,0.3,-16.8,0.174,0.227,0.24,0.168,0.133,2005-06
4060,Luther Head,HOU,23,190.5,83.91452,Illinois,USA,2005,1,24,80,8.8,3.3,2.7,-0.8,0.017,0.116,0.167,0.517,0.167,2005-06
4061,Luol Deng,CHI,21,205.74,99.79024,Duke,United Kingdom,2004,1,7,78,14.3,6.6,1.9,2.5,0.056,0.167,0.204,0.517,0.095,2005-06
